cod_rgi,ano,Expectativa de anos de estudo aos 18 anos de idade,IDHM,IDHM Educação,IDHM Longevidade,IDHM Renda,Razão de dependência,Renda per capita,Taxa de envelhecimento,Taxa de fecundidade total,Índice de Gini,razao_infantil,razao_idosos,poupanca_deflacionada_per_capta
310065,2010,8.884,0.70805,0.6016999999999999,0.8471,0.6985,44.076,627.243,8.4285,1.8994999999999997,0.42000000000000004,0.14831207859720325,0.08435162258914422,553.0576421093887
310066,1991,8.477,0.44320000000000004,0.2142,0.7141,0.5772999999999999,55.791,298.582,5.422,2.4690000000000003,0.536,0.1998347635276287,0.054209319017948156,5.79020149880958e-08
310066,2000,8.834,0.61,0.4384,0.8025,0.6503,47.961,466.79800000000006,6.828999999999999,2.154,0.49400000000000005,0.16978656330324524,0.0682995253392878,79.60314283585625
310066,2010,9.301,0.7114,0.6049,0.8486,0.7022,42.396,639.693,9.696000000000002,1.7670000000000001,0.44400000000000006,0.1338055831261909,0.096951301616466,610.9676431439824
310067,1991,8.077777777777778,0.4603333333333333,0.24322222222222223,0.6960000000000001,0.5875555555555556,62.21777777777778,324.77,5.615555555555556,2.9055555555555554,0.5366666666666666,0.2145894280070932,0.05614943873131682,7.765523602270728e-08
310067,2000,8.337777777777779,0.5993333333333334,0.4278888888888889,0.7625555555555557,0.6647777777777777,53.81777777777778,514.8577777777778,7.398888888888889,2.4844444444444442,0.57,0.18116138739140328,0.07399151434507122,72.3667165814849
310067,2010,9.158888888888889,0.7008888888888889,0.5824444444444444,0.8493333333333334,0.6976666666666667,46.68888888888889,620.848888888889,9.807777777777778,2.268888888888889,0.45444444444444443,0.14584873374524907,0.09808818561324945,502.1504250103607
310068,1991,8.307142857142857,0.42614285714285716,0.189,0.7092857142857143,0.5918571428571429,60.40857142857143,324.1914285714286,5.13,2.79,0.52,0.2198864197634907,0.05127987174855237,1.5758796402084833e-08
310068,2000,8.585714285714285,0.579,0.39985714285714286,0.7757142857142857,0.6275714285714286,56.30571428571428,406.8971428571429,6.538571428571428,2.337142857142857,0.5228571428571429,0.19534244078620053,0.06539378692476897,80.79423950319872
310068,2010,9.105714285714287,0.6792857142857143,0.5617142857142857,0.8341428571428572,0.6702857142857143,46.58142857142857,523.7242857142857,7.7128571428571435,2.0500000000000003,0.43142857142857144,0.16239209902086896,0.07798328472726813,535.2855035275126
310069,1991,8.068000000000001,0.37560000000000004,0.14950000000000002,0.6892,0.5267,59.135000000000005,225.733,6.781999999999999,3.033,0.5469999999999999,0.2004733934698837,0.06781200293403541,1.3906459701120474e-07
310069,2000,8.338,0.5383,0.3399,0.7525999999999999,0.6134999999999999,51.916,376.121,8.508,2.394,0.528,0.17120387426141842,0.08508208239938156,127.23955835470775
310069,2010,8.778,0.6645,0.5317999999999999,0.8249000000000001,0.6707,45.308,522.1560000000001,10.708,1.6009999999999998,0.45,0.1371458122599029,0.10708619452939158,1173.2000365029155
310070,1991,7.766,0.41079999999999994,0.18,0.717,0.5376000000000001,58.604,228.754,5.34,2.732,0.532,0.20353710030087044,0.05340162117535367,8.730144878298097e-08
310070,2000,8.501999999999999,0.5678,0.381,0.7924,0.6077999999999999,52.124,358.768,7.258,2.458,0.484,0.17868858926674486,0.07285380358348384,71.21366369632499
310070,2010,9.315999999999999,0.6858,0.567,0.8320000000000001,0.6848,47.434000000000005,574.116,11.664,2.024,0.45,0.1384271061985936,0.11663822449833106,597.2140962101873
320001,1991,9.495999999999999,0.5157,0.327,0.6967,0.6113,64.059,389.745,4.488,2.604,0.522,0.22699952152598418,0.044891083473119556,7.033072392281968e-08
320001,2000,9.609,0.6397,0.5042,0.7751,0.674,50.938,577.851,5.468,2.218,0.545,0.19066155350392752,0.05470411766752518,58.22284818568075
320001,2010,9.2,0.7404,0.6577,0.8439,0.7329,42.675,828.9739999999999,7.093999999999999,1.8559999999999999,0.5,0.15354531452895084,0.07146258253150625,320.2202183360004
320002,1991,8.625454545454545,0.40827272727272723,0.1888181818181818,0.6821818181818182,0.546,66.91272727272727,246.20181818181817,5.214545454545455,3.0472727272727274,0.5881818181818181,0.22857429718444705,0.05224320737265822,1.0178805593141688e-07
320002,2000,8.43818181818182,0.5559090909090909,0.368,0.7495454545454545,0.6317272727272727,54.28090909090909,416.08181818181816,6.471818181818182,2.42,0.5572727272727273,0.19311912644157914,0.06472500741058866,121.44569955137334
320002,2010,9.087272727272728,0.6773636363636364,0.5532727272727272,0.8249090909090909,0.6812727272727273,44.587272727272726,566.78,8.434545454545455,1.7200000000000002,0.4936363636363636,0.14944098104791992,0.08450850355113614,548.220806644663
320003,1991,8.485555555555557,0.41633333333333333,0.19933333333333333,0.6483333333333333,0.5613333333333332,75.25444444444445,266.8211111111111,4.333333333333333,3.6355555555555554,0.5944444444444444,0.25282687954227234,0.04340457104385223,4.6447884712905667e-08
320003,2000,9.09,0.5558888888888889,0.39744444444444443,0.7278888888888889,0.5953333333333333,59.32777777777778,332.7722222222222,5.801111111111111,2.61,0.5911111111111111,0.21018582152414406,0.058009198327432725,39.46903724885153
320003,2010,9.305555555555555,0.678,0.5807777777777778,0.8148888888888889,0.6593333333333333,49.66222222222222,491.8666666666667,7.611111111111111,2.221111111111111,0.5033333333333334,0.17021777347022693,0.07619501643371714,258.9281505994258
320004,1991,9.203333333333333,0.455,0.24933333333333332,0.6861666666666667,0.5651666666666667,69.735,286.15833333333336,4.333333333333333,2.9616666666666664,0.545,0.24164015076573517,0.04344086578579464,8.502143362497045e-08
320004,2000,9.57,0.6098333333333333,0.46466666666666673,0.7568333333333334,0.6495000000000001,55.46666666666667,463.2633333333333,5.611666666666667,2.345,0.5683333333333334,0.20054371023023834,0.05619692330552987,78.40917452985452
320004,2010,9.233333333333333,0.7163333333333334,0.6266666666666666,0.828,0.7086666666666667,44.81333333333333,673.0016666666667,6.77,1.9116666666666664,0.5183333333333334,0.1621116123053825,0.06824829377516183,343.4008909904212
320005,1991,9.46,0.4240769230769231,0.22469230769230772,0.6570769230769231,0.5263846153846153,66.15076923076923,217.82384615384615,5.0576923076923075,3.0015384615384617,0.5630769230769231,0.22836936924908502,0.050681186935655625,9.313513713878413e-08
320005,2000,9.296923076923077,0.5736153846153846,0.41915384615384615,0.7366923076923076,0.6155384615384616,53.36538461538461,374.2269230769231,6.71,2.4484615384615385,0.5376923076923077,0.18948042728047168,0.06710603132162932,71.00121797863525
320005,2010,9.445384615384615,0.6901538461538461,0.5973846153846154,0.8151538461538461,0.6757692307692308,45.24615384615385,546.5507692307692,8.583846153846155,1.7838461538461539,0.48923076923076925,0.15110323715277155,0.0858511228203071,395.29604671340286
320006,1991,8.464,0.38079999999999997,0.1718,0.6504,0.5164000000000001,71.41,205.132,4.6579999999999995,3.034,0.5740000000000001,0.24442371404812713,0.04662440674926624,3.4838997367706585e-08
320006,2000,9.468,0.5558,0.39180000000000004,0.7418,0.5918,57.412,324.462,6.4799999999999995,2.456,0.558,0.2024857410662595,0.06482047125523684,35.47857383342238
320006,2010,9.366,0.678,0.5794,0.8248,0.6524,47.212,470.616,8.424000000000001,1.7879999999999998,0.488,0.15955693675715707,0.08529553429491257,310.120775998274
320007,1991,8.995,0.4364166666666667,0.22583333333333333,0.6750833333333334,0.55225,66.81083333333333,255.2975,5.5566666666666675,3.09,0.5708333333333333,0.22790579464767582,0.05561280361491714,8.878776219049069e-08
320007,2000,8.885833333333332,0.589,0.4286666666666667,0.754,0.6334166666666666,54.556666666666665,422.7,6.864166666666667,2.5683333333333334,0.5650000000000001,0.19097396548399412,0.0686517075031678,72.69994884254761
320007,2010,9.018333333333333,0.6960000000000001,0.6004166666666667,0.8289166666666666,0.6783333333333333,44.909166666666664,552.8108333333333,8.639999999999999,1.7583333333333335,0.4816666666666667,0.14987286800153302,0.08652053122843024,494.52824431866674
320008,1991,8.672500000000001,0.41050000000000003,0.2018333333333333,0.665,0.5339166666666667,70.80666666666667,227.0475,5.549166666666667,3.7008333333333336,0.5633333333333334,0.23668022237549438,0.05563630890535807,1.0688774012954145e-07
320008,2000,8.155833333333334,0.5516666666666666,0.36433333333333334,0.7458333333333332,0.6269166666666667,58.990833333333335,405.03583333333336,6.968333333333334,2.620833333333333,0.5341666666666667,0.204726018410227,0.06969420510775766,107.23240163843992
320008,2010,9.114166666666668,0.6685,0.5506666666666667,0.8270833333333333,0.65775,48.5725,486.7008333333333,8.495833333333334,1.9024999999999999,0.5,0.16193638150145293,0.08551524930105332,442.9924273703005
330001,1991,8.023333333333333,0.49309523809523814,0.30442857142857144,0.6643809523809524,0.6056666666666667,56.64142857142857,379.9685714285714,4.830952380952381,2.5376190476190477,0.4957142857142857,0.20868857179129782,0.04832083225127422,1.1169088489043764e-08
330001,2000,8.583809523809524,0.6077619047619047,0.46290476190476193,0.7258095238095238,0.6724285714285715,50.712857142857146,568.9671428571428,6.112857142857143,2.2804761904761905,0.5076190476190476,0.18334188819031183,0.06114205318676448,31.63824202451014
330001,2010,9.08952380952381,0.7219047619047619,0.6443809523809524,0.8227142857142857,0.7107619047619048,43.413333333333334,722.2438095238094,7.633809523809524,1.868095238095238,0.4757142857142857,0.15314453207571943,0.07643758936318229,200.4579815220223
330002,1991,7.73,0.4915,0.263,0.7295,0.6205,63.095,379.595,3.67,2.985,0.52,0.2310929955475492,0.03671112602355414,1.9938886704700612e-08
330002,2000,7.8999999999999995,0.591,0.397,0.7545,0.6910000000000001,52.42,590.165,4.475,2.48,0.56,0.20097859345622865,0.044761855630542524,36.495959128313245
330002,2010,8.46,0.7084999999999999,0.5745,0.844,0.733,43.875,766.52,5.54,2.115,0.51,0.1679353539907018,0.05583823854788607,283.50972943877014
